VSG,pct,day,parasites
c2947_g1_i1_d30_1719,.001,12,1
c2947_g1_i1_d30_1719,.001,14,1
c2947_g1_i1_d30_1719,.001,18,1
c2947_g1_i1_d30_1719,.001,21,1
c2947_g1_i1_d30_1719,.001,24,1
c2947_g1_i1_d30_1719,0.595709069,26,595.709069
c2947_g1_i1_d30_1719,62.55376715,30,6255376.715
c2417_g1_i1_d21_1281,.001,7,1
c2417_g1_i1_d21_1281,.001,12,1
c2417_g1_i1_d21_1281,.001,14,1
c2417_g1_i1_d21_1281,.001,18,1
c2417_g1_i1_d21_1281,.001,21,1
c2417_g1_i1_d21_1281,.001,24,1
c2417_g1_i1_d21_1281,5.040049976,26,5040.049976
c2417_g1_i1_d21_1281,.001,30,1
c3290_g1_i1_d26_1337,.001,7,1
c3290_g1_i1_d26_1337,.001,12,1
c3290_g1_i1_d26_1337,.001,14,1
c3290_g1_i1_d26_1337,.001,18,1
c3290_g1_i1_d26_1337,.001,21,1
c3290_g1_i1_d26_1337,.001,24,1
c3290_g1_i1_d26_1337,0.93137738,26,931.37738
c3290_g1_i1_d26_1337,.001,30,1
c3208_g1_i1_d30_1419,.001,7,1
c3208_g1_i1_d30_1419,.001,12,1
c3208_g1_i1_d30_1419,.001,14,1
c3208_g1_i1_d30_1419,.001,18,1
c3208_g1_i1_d30_1419,.001,21,1
c3208_g1_i1_d30_1419,.001,24,1
c3208_g1_i1_d30_1419,.001,26,1
c3208_g1_i1_d30_1419,0.047458045,30,4745.8045
c3943_g1_i1_d30_1485,.001,7,1
c3943_g1_i1_d30_1485,.001,12,1
c3943_g1_i1_d30_1485,.001,14,1
c3943_g1_i1_d30_1485,.001,18,1
c3943_g1_i1_d30_1485,.001,21,1
c3943_g1_i1_d30_1485,.001,24,1
c3943_g1_i1_d30_1485,0.033596652,26,33.596652
c3943_g1_i1_d30_1485,0.018829431,30,1882.9431
c1896_g1_i2_d21_1383,.001,7,1
c1896_g1_i2_d21_1383,.001,12,1
c1896_g1_i2_d21_1383,.001,14,1
c1896_g1_i2_d21_1383,.001,18,1
c1896_g1_i2_d21_1383,.001,21,1
c1896_g1_i2_d21_1383,.001,24,1
c1896_g1_i2_d21_1383,0.061801065,26,61.801065
c1896_g1_i2_d21_1383,.001,30,1
c2085_g1_i1_d30_1500,.001,7,1
c2085_g1_i1_d30_1500,.001,12,1
c2085_g1_i1_d30_1500,.001,14,1
c2085_g1_i1_d30_1500,.001,18,1
c2085_g1_i1_d30_1500,.001,21,1
c2085_g1_i1_d30_1500,.001,24,1
c2085_g1_i1_d30_1500,0.065079565,26,65.079565
c2085_g1_i1_d30_1500,0.018023218,30,1802.3218
c3981_g3_i1_d30_1590,.001,7,1
c3981_g3_i1_d30_1590,.001,12,1
c3981_g3_i1_d30_1590,.001,14,1
c3981_g3_i1_d30_1590,.001,18,1
c3981_g3_i1_d30_1590,.001,21,1
c3981_g3_i1_d30_1590,.001,24,1
c3981_g3_i1_d30_1590,0.010634036,26,10.634036
c3981_g3_i1_d30_1590,.001,30,1
c2851_g1_i2_d26_1412,.001,7,1
c2851_g1_i2_d26_1412,.001,12,1
c2851_g1_i2_d26_1412,.001,14,1
c2851_g1_i2_d26_1412,.001,18,1
c2851_g1_i2_d26_1412,.001,21,1
c2851_g1_i2_d26_1412,.001,24,1
c2851_g1_i2_d26_1412,.001,26,1
c2851_g1_i2_d26_1412,0.012878419,30,1287.8419
