VSG,pct,day,parasites
c1391_g1_i2_d96_1467,0.010272607,96,1027.260673
c1391_g1_i2_d96_1467,0.076642146,99,9197.057526
c1391_g1_i2_d96_1467,0.011612448,102,1277.369296
c1391_g1_i2_d96_1467,.001,105,1
c1384_g1_i2_d96_1343,.001,96,1
c1384_g1_i2_d96_1343,0.760974808,99,91316.977
c1384_g1_i2_d96_1343,0.704386648,102,77482.53126
c1384_g1_i2_d96_1343,2.736182999,105,34202287.49
c754_g1_i3_d105_1458,.001,96,1
c754_g1_i3_d105_1458,0.152143283,99,18257.19391
c754_g1_i3_d105_1458,0.738984626,102,81288.30882
c754_g1_i3_d105_1458,0.684482359,105,8556029.487
c1458_g1_i2_d99_1590,.001,96,1
c1458_g1_i2_d99_1590,0.148925319,99,17871.03822
c1458_g1_i2_d99_1590,1.456853964,102,160253.9361
c1458_g1_i2_d99_1590,0.367302654,105,4591283.176
c1355_g4_i2_d96_1479,.001,96,1
c1355_g4_i2_d96_1479,0.091664965,99,10999.79583
c1355_g4_i2_d96_1479,0.032727334,102,3600.006753
c1355_g4_i2_d96_1479,.001,105,1
c1381_g2_i2_d96_1446,.001,96,1
c1381_g2_i2_d96_1446,0.088166432,99,10579.9719
c1381_g2_i2_d96_1446,0.093115577,102,10242.7135
c1381_g2_i2_d96_1446,0.192829316,105,2410366.444
c440_g1_i1_d102_1536,.001,96,1
c440_g1_i1_d102_1536,0.070142723,99,8417.126706
c440_g1_i1_d102_1536,0.051420002,102,5656.200271
c440_g1_i1_d102_1536,0.141245697,105,1765571.218
c753_g3_i1_d105_1451,.001,96,1
c753_g3_i1_d105_1451,0.046595107,99,5591.4128
c753_g3_i1_d105_1451,.001,102,1
c753_g3_i1_d105_1451,.001,105,1
c445_g3_i3_d102_969,.001,96,1
c445_g3_i3_d102_969,0.029391607,99,3526.992825
c445_g3_i3_d102_969,0.056795983,102,6247.55817
c445_g3_i3_d102_969,0.3772755,105,4715943.744
c443_g5_i1_d102_1149,.001,96,1
c443_g5_i1_d102_1149,0.02543768,99,3052.521607
c443_g5_i1_d102_1149,0.055684559,102,6125.301489
c443_g5_i1_d102_1149,0.091221715,105,1140271.432
c1454_g2_i2_d99_1494,.001,96,1
c1454_g2_i2_d99_1494,0.02453577,99,2944.29245
c1454_g2_i2_d99_1494,0.011247938,102,1237.273197
c1454_g2_i2_d99_1494,.001,105,1
c1405_g1_i1_d96_1413,.001,96,1
c1405_g1_i1_d96_1413,0.023362279,99,2803.473422
c1405_g1_i1_d96_1413,.001,102,1
c1405_g1_i1_d96_1413,.001,105,1
c1461_g2_i2_d99_1590,.001,96,1
c1461_g2_i2_d99_1590,0.022684732,99,2722.167856
c1461_g2_i2_d99_1590,0.017186128,102,1890.474053
c1461_g2_i2_d99_1590,.001,105,1
c445_g3_i5_d102_1710,.001,96,1
c445_g3_i5_d102_1710,0.019575763,99,2349.091526
c445_g3_i5_d102_1710,0.171311071,102,18844.21784
c445_g3_i5_d102_1710,0.064716573,105,808957.1658
c1403_g3_i1_d96_1490,.001,96,1
c1403_g3_i1_d96_1490,0.018787931,99,2254.551712
c1403_g3_i1_d96_1490,.001,102,1
c1403_g3_i1_d96_1490,.001,105,1
c1418_g4_i1_d96_1479,.001,96,1
c1418_g4_i1_d96_1479,0.018667123,99,2240.054793
c1418_g4_i1_d96_1479,0.029092974,102,3200.227155
c1418_g4_i1_d96_1479,0.058948877,105,736860.9583
c1450_g1_i1_d99_1173,.001,96,1
c1450_g1_i1_d99_1173,0.018594714,99,2231.365679
c1450_g1_i1_d99_1173,.001,102,1
c1450_g1_i1_d99_1173,.001,105,1
c1405_g2_i1_d96_1404,.001,96,1
c1405_g2_i1_d96_1404,0.017878668,99,2145.440186
c1405_g2_i1_d96_1404,.001,102,1
c1405_g2_i1_d96_1404,.001,105,1
c759_g1_i2_d105_1551,.001,96,1
c759_g1_i2_d105_1551,0.017661986,99,2119.43837
c759_g1_i2_d105_1551,0.014044536,102,1544.898983
c759_g1_i2_d105_1551,0.052800182,105,660002.2694
c431_g2_i2_d102_1446,.001,96,1
c431_g2_i2_d102_1446,0.016650469,99,1998.056249
c431_g2_i2_d102_1446,.001,102,1
c431_g2_i2_d102_1446,.001,105,1
c1449_g2_i1_d99_1399,.001,96,1
c1449_g2_i1_d99_1399,0.015202568,99,1824.308194
c1449_g2_i1_d99_1399,0.037721772,102,4149.394918
c1449_g2_i1_d99_1399,0.084517721,105,1056471.509
c1454_g3_i2_d99_1497,.001,96,1
c1454_g3_i2_d99_1497,0.014334212,99,1720.105454
c1454_g3_i2_d99_1497,0.030409454,102,3345.039902
c1454_g3_i2_d99_1497,0.120418134,105,1505226.67
c1407_g1_i1_d99_1342,.001,96,1
c1407_g1_i1_d99_1342,0.014245589,99,1709.470649
c1407_g1_i1_d99_1342,.001,102,1
c1407_g1_i1_d99_1342,.001,105,1
c1414_g2_i1_d96_1479,.001,96,1
c1414_g2_i1_d96_1479,0.013194587,99,1583.350435
c1414_g2_i1_d96_1479,.001,102,1
c1414_g2_i1_d96_1479,.001,105,1
c1420_g1_i1_d99_1337,.001,96,1
c1420_g1_i1_d99_1337,0.013144032,99,1577.283865
c1420_g1_i1_d99_1337,.001,102,1
c1420_g1_i1_d99_1337,.001,105,1
c1476_g1_i2_d99_1533,.001,96,1
c1476_g1_i2_d99_1533,0.011372437,99,1364.692457
c1476_g1_i2_d99_1533,.001,102,1
c1476_g1_i2_d99_1533,.001,105,1
c1366_g2_i2_d96_1322,.001,96,1
c1366_g2_i2_d96_1322,0.011192469,99,1343.096268
c1366_g2_i2_d96_1322,.001,102,1
c1366_g2_i2_d96_1322,.001,105,1
c1475_g1_i1_d99_1395,.001,96,1
c1475_g1_i1_d99_1395,0.010547945,99,1265.753392
c1475_g1_i1_d99_1395,.001,102,1
c1475_g1_i1_d99_1395,.001,105,1
c1023_g1_i1_d96_1560,.001,96,1
c1023_g1_i1_d96_1560,0.010188209,99,1222.585067
c1023_g1_i1_d96_1560,.001,102,1
c1023_g1_i1_d96_1560,.001,105,1
c1453_g2_i1_d99_1362,.001,96,1
c1453_g2_i1_d99_1362,0.010086743,99,1210.409216
c1453_g2_i1_d99_1362,.001,102,1
c1453_g2_i1_d99_1362,.001,105,1
c1260_g1_i1_d99_1381,.001,96,1
c1260_g1_i1_d99_1381,0.010052863,99,1206.343554
c1260_g1_i1_d99_1381,.001,102,1
c1260_g1_i1_d99_1381,.001,105,1
c1454_g4_i1_d99_1536,.001,96,1
c1454_g4_i1_d99_1536,.001,99,1
c1454_g4_i1_d99_1536,0.014245575,102,1567.013271
c1454_g4_i1_d99_1536,0.023692579,105,296157.2338
c1460_g2_i1_d99_1488,.001,96,1
c1460_g2_i1_d99_1488,.001,99,1
c1460_g2_i1_d99_1488,0.012087387,102,1329.612536
c1460_g2_i1_d99_1488,0.106979185,105,1337239.817
c710_g2_i1_d105_1460,.001,96,1
c710_g2_i1_d105_1460,.001,99,1
c710_g2_i1_d105_1460,.001,102,1
c710_g2_i1_d105_1460,0.052521348,105,656516.8561
c675_g1_i1_d105_1329,.001,96,1
c675_g1_i1_d105_1329,.001,99,1
c675_g1_i1_d105_1329,.001,102,1
c675_g1_i1_d105_1329,0.02398068,105,299758.5025
c758_g1_i1_d105_1455,.001,96,1
c758_g1_i1_d105_1455,.001,99,1
c758_g1_i1_d105_1455,.001,102,1
c758_g1_i1_d105_1455,0.021672698,105,270908.724
c447_g3_i1_d102_1063,.001,96,1
c447_g3_i1_d102_1063,.001,99,1
c447_g3_i1_d102_1063,.001,102,1
c447_g3_i1_d102_1063,0.017528001,105,219100.0083
c756_g1_i1_d105_1335,.001,96,1
c756_g1_i1_d105_1335,.001,99,1
c756_g1_i1_d105_1335,.001,102,1
c756_g1_i1_d105_1335,0.014564438,105,182055.4698
c653_g2_i1_d105_1494,.001,96,1
c653_g2_i1_d105_1494,.001,99,1
c653_g2_i1_d105_1494,.001,102,1
c653_g2_i1_d105_1494,0.013963572,105,174544.6463
c756_g1_i2_d105_1335,.001,96,1
c756_g1_i2_d105_1335,.001,99,1
c756_g1_i2_d105_1335,.001,102,1
c756_g1_i2_d105_1335,0.011879026,105,148487.8246
